customer_id,email,name,phone,address,loyalty_tier
104e047d-840f-4178-81ce-e014089cb08a,richardfisher@example.org,Nicole Banks,+1-705-385-6356x6031,"{""street"": ""071 Butler Mills Apt. 480"", ""city"": ""Port Kristinamouth"", ""state"": ""NE"", ""zip_code"": ""94634""}",Bronze
82902dd8-065a-40ac-b479-3dbb3ce23323,matthewburns@example.com,Allison Gallegos,465-498-5368x1918,"{""street"": ""087 Herring Mount Suite 961"", ""city"": ""Aaronfort"", ""state"": ""PW"", ""zip_code"": ""02666""}",Silver
b77306cb-b192-43d1-9426-f838407ce7fc,mcdonaldelizabeth@example.com,Nathan Floyd,+1-512-281-8463,"{""street"": ""862 Jason Fort Apt. 904"", ""city"": ""Stacyton"", ""state"": ""AL"", ""zip_code"": ""74608""}",Silver
0bd9d9c5-d49b-4b11-928c-97cedfb10eb9,amyjoyce@example.com,Stephanie Thompson,001-882-234-8939x7664,"{""street"": ""049 Francisco Burgs Apt. 249"", ""city"": ""Frankport"", ""state"": ""NE"", ""zip_code"": ""37473""}",Platinum
d3b24871-024b-4a92-8f3b-348984d3671f,kevin72@example.org,Ashley Jackson,001-386-225-2254x634,"{""street"": ""9019 Derek Springs"", ""city"": ""Jasonville"", ""state"": ""OK"", ""zip_code"": ""93109""}",Bronze
87cdc6bd-4d3d-4cbc-b45a-344e90ae19b7,fbarry@example.com,Michael Anderson,817-877-0437x0641,"{""street"": ""642 Gibbs Greens Suite 168"", ""city"": ""North Tracymouth"", ""state"": ""GU"", ""zip_code"": ""49989""}",Silver
f9becc19-e518-489b-b4bb-b8bafa00a2e3,thomasschroeder@example.net,Cristian Williams,222-895-9887,"{""street"": ""33807 Gonzales Mews Apt. 703"", ""city"": ""Lake Heatherbury"", ""state"": ""AS"", ""zip_code"": ""37953""}",Gold
991e240c-ad23-4dfb-8405-cd4e1e199419,brenda82@example.com,Steven Simmons,+1-300-519-6644x88070,"{""street"": ""5545 Latoya Point Apt. 539"", ""city"": ""East Deborahbury"", ""state"": ""KS"", ""zip_code"": ""65564""}",Gold
f15df7d6-3a3b-4c97-a142-8b538b128ad9,xgilmore@example.net,Barry Waters,+1-591-855-0307,"{""street"": ""53426 Pham Station Suite 550"", ""city"": ""Nathanfort"", ""state"": ""VA"", ""zip_code"": ""84436""}",Silver
560b9409-5bce-4255-b937-d9f03f5c9a9e,destinybass@example.com,Kenneth Perry,+1-540-224-1340x41503,"{""street"": ""20320 Michael Freeway"", ""city"": ""Chavezmouth"", ""state"": ""AK"", ""zip_code"": ""60992""}",Gold
871c6aa3-f5ca-4ca8-a9ed-4515c7bccb2f,tyler97@example.com,Sara Davila,+1-506-301-5453,"{""street"": ""308 Colleen Plains"", ""city"": ""Port Lisamouth"", ""state"": ""AK"", ""zip_code"": ""86941""}",Silver
f32f2bfe-8053-473b-9ab9-515e2a9b6c05,vevans@example.org,Michele Phelps PhD,(355)456-8697,"{""street"": ""10771 Farley Road Suite 563"", ""city"": ""Carlberg"", ""state"": ""FL"", ""zip_code"": ""38552""}",Platinum
8589a8d9-a8a6-4205-930f-63c8b93881ad,sanchezcheryl@example.com,Jonathon Gordon,(213)337-7595x423,"{""street"": ""774 Cobb Gardens"", ""city"": ""Marystad"", ""state"": ""RI"", ""zip_code"": ""66416""}",Platinum
4a73670c-271e-45be-bc52-d6a4a20ac26f,trodriguez@example.com,Catherine Lawson,762-757-0505,"{""street"": ""51569 Hopkins Bypass"", ""city"": ""Elijahborough"", ""state"": ""MN"", ""zip_code"": ""38035""}",Gold
e317179f-b7e7-424c-853e-047957206a85,colleen67@example.net,Shawn Craig,(430)859-1438,"{""street"": ""035 Guzman Orchard Suite 913"", ""city"": ""Lake Nicholas"", ""state"": ""MD"", ""zip_code"": ""24111""}",Silver
97b46b8d-928d-46d3-8d5a-e73b0c49752e,nbenson@example.net,Nicholas Bailey,001-911-506-4610x540,"{""street"": ""164 Melton Village Apt. 139"", ""city"": ""Jeffreyhaven"", ""state"": ""CA"", ""zip_code"": ""92626""}",Gold
3cb8bbc1-db96-4cd6-92fc-01394b4d881d,jgarcia@example.org,Elizabeth Brady,680.666.3037x20255,"{""street"": ""27590 Theresa Mountains"", ""city"": ""Kristinfort"", ""state"": ""AZ"", ""zip_code"": ""81717""}",Gold
096eb589-fd27-4455-aeff-ec7ee6e65e8f,adaniels@example.com,Savannah Young,(758)752-3326x865,"{""street"": ""04730 Elizabeth Stravenue"", ""city"": ""Clayville"", ""state"": ""FM"", ""zip_code"": ""25651""}",Bronze
9032f88a-55ec-4bff-b5c1-f33aa607ba54,john91@example.net,Sandra Moore,764-277-1305x2979,"{""street"": ""94258 Kim Terrace"", ""city"": ""Port Caitlin"", ""state"": ""MA"", ""zip_code"": ""77661""}",Silver
90f2ac57-c532-49da-8e81-fd0ad0e39163,alvin44@example.net,Joshua Christian,512.763.9512,"{""street"": ""9942 Brock Extension Suite 827"", ""city"": ""South Emilybury"", ""state"": ""MP"", ""zip_code"": ""23649""}",Silver
dd97b07f-d40e-41dc-8ed3-cb589da21e36,steven78@example.net,James Kent,+1-741-799-2868x953,"{""street"": ""88595 Wendy Inlet"", ""city"": ""New Michelle"", ""state"": ""VT"", ""zip_code"": ""34723""}",Platinum
14ddac42-bbed-4358-9311-a1920bc2fea1,tmontes@example.org,Kelly Johnson,(812)438-9958,"{""street"": ""75216 Clarke Ridges"", ""city"": ""Katelynport"", ""state"": ""MP"", ""zip_code"": ""64974""}",Platinum
ad9b2c42-93f1-4963-8bce-6ae8ac064e67,wlevy@example.com,Sandra Contreras,370-827-3355x52175,"{""street"": ""1527 Clark Park"", ""city"": ""Brownchester"", ""state"": ""WI"", ""zip_code"": ""59233""}",Silver
b86e39dd-e02d-4389-aeb2-967a3b0966b6,molly60@example.org,Sheena Brown,(661)899-1651x51792,"{""street"": ""09272 Soto Corner Suite 166"", ""city"": ""South Kyleborough"", ""state"": ""TN"", ""zip_code"": ""68594""}",Gold
6cd11a45-d2d8-4f5b-803c-69cf9bfe2bcf,patriciacollins@example.org,Brandon Thompson,659-861-2339x614,"{""street"": ""857 Gutierrez Dam Suite 788"", ""city"": ""West Anneshire"", ""state"": ""VI"", ""zip_code"": ""07564""}",Silver
1b93b834-fa9e-4eb8-be46-260aa00126b2,emmapowell@example.net,Dennis Bond,(278)609-6665x26836,"{""street"": ""78889 Berger Locks"", ""city"": ""North Donnamouth"", ""state"": ""CO"", ""zip_code"": ""75699""}",Platinum
2cbdb573-851d-4448-84e1-020b513b73c8,dturner@example.org,Mr. Tyler Rowe II,(278)905-4460,"{""street"": ""520 Robin Burgs"", ""city"": ""Lake Bill"", ""state"": ""KY"", ""zip_code"": ""76687""}",Silver
a4d893b4-fa19-4440-8b00-457971d4cdf7,heidi06@example.org,William Murphy,617.825.5847x71162,"{""street"": ""4214 Briggs Plains"", ""city"": ""North Shawnchester"", ""state"": ""AL"", ""zip_code"": ""18885""}",Silver
f84237bd-6de8-40e6-8c11-b41eb3f48dc0,jennifernelson@example.net,Christian Gregory,655.267.5948x3874,"{""street"": ""799 Kristen Square"", ""city"": ""New Angelatown"", ""state"": ""IN"", ""zip_code"": ""44176""}",Platinum
8a7e8ee0-a6b2-45a4-8c4a-1d6dbd0248b0,tthornton@example.net,Phillip Robbins,001-708-320-0449x4291,"{""street"": ""278 Ashley Creek Suite 723"", ""city"": ""New Yolanda"", ""state"": ""NM"", ""zip_code"": ""11415""}",Bronze
459cba92-9b6b-424d-be88-cedb68e78568,michelle86@example.org,Samantha Wu,237.447.9690x622,"{""street"": ""07632 Johnson Parkways Suite 916"", ""city"": ""Port Michelle"", ""state"": ""GU"", ""zip_code"": ""45447""}",Gold
06e7947e-fdfd-4906-8035-a2f022537541,frankevans@example.org,Tiffany Hill,+1-825-461-4070x5259,"{""street"": ""758 Nicholas Square Apt. 071"", ""city"": ""New Patrickstad"", ""state"": ""MD"", ""zip_code"": ""26776""}",Bronze
ae44df76-f18d-40bf-964f-63c4fa74cb0f,alee@example.net,Joseph Hill,819-753-7252x8668,"{""street"": ""40911 Nancy Streets"", ""city"": ""Port Karenburgh"", ""state"": ""ID"", ""zip_code"": ""79872""}",Bronze
0c07cf61-5f84-4786-b4a6-c9c7c1a97e37,sjohns@example.org,Jennifer Fowler,4134862549,"{""street"": ""688 Sampson Crossroad"", ""city"": ""Whitechester"", ""state"": ""GU"", ""zip_code"": ""28983""}",Silver
a414b777-1391-403a-8135-96340752c174,amanda15@example.org,Elizabeth Patel,001-684-205-3069x339,"{""street"": ""97129 Cindy Landing Suite 064"", ""city"": ""Joemouth"", ""state"": ""CO"", ""zip_code"": ""61771""}",Gold
894f328e-7a59-4613-95b3-0dd94c2a2e95,rachelcunningham@example.org,James Griffin,880-861-4492x6231,"{""street"": ""999 Smith Row"", ""city"": ""Joanneborough"", ""state"": ""MS"", ""zip_code"": ""10043""}",Gold
58a2fc2a-6e19-4243-8ad3-013b4b72e179,benjaminortiz@example.com,Veronica Garcia,+1-609-487-4718x26817,"{""street"": ""47687 Joshua Mount"", ""city"": ""Michaelshire"", ""state"": ""WV"", ""zip_code"": ""86508""}",Silver
f57fff76-f05f-4973-ae11-0076cb70514b,sherrylopez@example.net,Russell Bush,576.523.6246x333,"{""street"": ""19342 Steven Ports Suite 879"", ""city"": ""East Andreastad"", ""state"": ""FM"", ""zip_code"": ""70384""}",Platinum
4d82c6ad-b8b6-4c8f-aa50-105633d6f2e1,monique99@example.com,Jamie Jenkins,(381)800-5253,"{""street"": ""790 Carrie Port Suite 464"", ""city"": ""Hunterberg"", ""state"": ""VT"", ""zip_code"": ""25081""}",Gold
b38ec173-982b-43ef-8785-489766cf8889,kathytran@example.org,Daniel Sullivan,474-920-6174x5948,"{""street"": ""88418 Tina Points Suite 801"", ""city"": ""Lake Crystal"", ""state"": ""PA"", ""zip_code"": ""13865""}",Gold
bd336a67-cef1-4acc-817d-15ab1adca055,kaylaroman@example.net,Gary Chan,504-625-7408x2947,"{""street"": ""14916 Kennedy Shoals"", ""city"": ""Margaretside"", ""state"": ""DC"", ""zip_code"": ""60074""}",Platinum
217797d3-9276-4ae4-b557-433c0366db29,jyoung@example.com,Julie Gutierrez,876-470-7611x38048,"{""street"": ""6534 Lewis Brooks Apt. 651"", ""city"": ""Colemanberg"", ""state"": ""MI"", ""zip_code"": ""87652""}",Platinum
506514e8-4d68-4247-87c7-a1871d9e09e3,kelly49@example.net,Danielle Marquez,(238)654-4885x24055,"{""street"": ""8116 Andre Crossroad Apt. 582"", ""city"": ""Fullerberg"", ""state"": ""RI"", ""zip_code"": ""88394""}",Silver
af11762d-13d9-4062-aca4-80505194db05,klutz@example.net,Mrs. Julie Wilson,001-221-724-7962x962,"{""street"": ""48464 Montgomery Grove"", ""city"": ""Port Jose"", ""state"": ""OK"", ""zip_code"": ""08504""}",Bronze
96b829dd-8b16-4f6b-9e43-c534c07a4f3e,sbrown@example.net,Michael Lambert,+1-426-458-1173x0328,"{""street"": ""33606 Robert Meadows Apt. 700"", ""city"": ""Taylorburgh"", ""state"": ""NY"", ""zip_code"": ""97343""}",Gold
aefe471a-545e-4e4f-ba87-632db6e9284f,wevans@example.com,Mason Lopez,+1-443-858-0870x429,"{""street"": ""89879 Matthew Land Suite 685"", ""city"": ""Anthonymouth"", ""state"": ""WV"", ""zip_code"": ""01958""}",Gold
24bcb5a6-44dc-4dd9-a35a-62eda7f4ab7b,pvillanueva@example.com,Dale Harris,+1-857-555-3490,"{""street"": ""674 Daniel Throughway Apt. 040"", ""city"": ""Reneeberg"", ""state"": ""MS"", ""zip_code"": ""29335""}",Silver
5c3f2af1-265f-4ed9-acf6-e0add5f853f5,cooksuzanne@example.com,Theresa Castro,(937)880-8587,"{""street"": ""11900 Bonnie Forges"", ""city"": ""Adkinsshire"", ""state"": ""DC"", ""zip_code"": ""43006""}",Platinum
8c208161-25cf-4290-b715-8fba865b94ac,dburnett@example.com,Gabriel Warner,(802)755-7707x683,"{""street"": ""9220 Christian Squares Apt. 711"", ""city"": ""Lake Kimberly"", ""state"": ""WV"", ""zip_code"": ""41571""}",Platinum
4c07e179-2bf4-408a-8309-284c167f834e,dawsonlinda@example.org,Anthony Roman,929-345-6706,"{""street"": ""729 Rose Cliffs Suite 615"", ""city"": ""South Richardshire"", ""state"": ""IL"", ""zip_code"": ""09345""}",Platinum
6b4becb7-6508-4031-be17-f25ab02bb6e8,inelson@example.net,April Jones,+1-794-257-7652x5306,"{""street"": ""416 Erica Street"", ""city"": ""Jessicafort"", ""state"": ""IL"", ""zip_code"": ""83978""}",Silver
e3c65e1e-c6b4-449c-a12b-dbf20ac0d8da,millercharles@example.org,Madeline Douglas,(532)951-8293x66926,"{""street"": ""27081 Vazquez Landing Suite 572"", ""city"": ""Caldwellburgh"", ""state"": ""LA"", ""zip_code"": ""21835""}",Bronze
168c2782-b972-400e-90ff-e2446c60bdc3,hmiller@example.org,Eric Rodriguez,(282)684-9015x0964,"{""street"": ""31879 Cunningham Manor"", ""city"": ""Port Mary"", ""state"": ""IN"", ""zip_code"": ""48725""}",Silver
5ffdb9c5-5688-4de7-92b4-8067a40b59af,colemills@example.org,Kyle Morgan,5535716144,"{""street"": ""02678 Schmidt Village"", ""city"": ""Port Christineburgh"", ""state"": ""NV"", ""zip_code"": ""82530""}",Bronze
7d64a702-7f8d-475a-890f-cdb8f6884476,rodney55@example.net,Misty Lam,378.864.0968,"{""street"": ""89938 Morales Pine Suite 763"", ""city"": ""North Johnland"", ""state"": ""CT"", ""zip_code"": ""66901""}",Platinum
87c4b04f-ae23-4360-b154-abceb038816e,amyrodriguez@example.org,Monica Hughes,001-228-996-8449x8086,"{""street"": ""2424 Sheppard Meadows"", ""city"": ""Singhmouth"", ""state"": ""TN"", ""zip_code"": ""16011""}",Gold
3eaf3e44-add6-4fc9-944f-d98dbe2a53e7,mary52@example.org,Misty Morales,+1-913-274-4948x7418,"{""street"": ""7625 Jacob Bypass Apt. 011"", ""city"": ""Port Donald"", ""state"": ""MP"", ""zip_code"": ""90154""}",Bronze
603f390c-330f-44dc-9bf9-4230a4c4e868,karen42@example.net,Daniel Dean,+1-673-932-6624x98912,"{""street"": ""487 Jennifer Isle Suite 586"", ""city"": ""West Ericberg"", ""state"": ""NE"", ""zip_code"": ""87274""}",Silver
5a77b433-49ef-4db5-97aa-d45683da9d5a,michaelmorales@example.com,Bill Miller,001-908-943-8156,"{""street"": ""343 Annette Expressway Suite 440"", ""city"": ""Traceyland"", ""state"": ""VT"", ""zip_code"": ""42847""}",Platinum
47cd89dd-c039-44bb-b4ca-e41723b54e7d,kathrynrobinson@example.net,Vanessa Perry,800.705.0484x0416,"{""street"": ""001 Davis Prairie Suite 892"", ""city"": ""North Tracyville"", ""state"": ""WI"", ""zip_code"": ""98432""}",Bronze
678ce60a-bf13-4fb2-bd30-132f20da205f,bentonjeanette@example.org,Brenda Huff,(448)805-7711,"{""street"": ""56751 Park Port"", ""city"": ""Harrischester"", ""state"": ""NY"", ""zip_code"": ""36188""}",Platinum
d53ace18-9d11-41d5-a2ba-485f66de5368,ryanburnett@example.com,Jennifer Davis,5032579916,"{""street"": ""79500 Stephen Square"", ""city"": ""South Sarahshire"", ""state"": ""PA"", ""zip_code"": ""51698""}",Platinum
c0c64861-92f4-4826-abc3-293e5c867546,gregorynicole@example.com,Gary Gomez,918-377-1852,"{""street"": ""8003 Bean Crescent Suite 106"", ""city"": ""West Elizabethbury"", ""state"": ""ME"", ""zip_code"": ""38107""}",Platinum
4d2e3033-a6f2-468e-808c-d6b1b2a7e9ce,traceymartinez@example.com,Tina Hampton,389-549-2189,"{""street"": ""1524 Floyd Radial"", ""city"": ""New Suzanneshire"", ""state"": ""MD"", ""zip_code"": ""94257""}",Gold
60f89382-71f6-4714-a7df-289de5f9d416,freemanomar@example.org,Jennifer Davis,590-951-3299,"{""street"": ""9169 Ingram Shoals Apt. 036"", ""city"": ""New Sue"", ""state"": ""SC"", ""zip_code"": ""88746""}",Gold
8a5046ad-94bd-481c-ae82-72097d9a3b0d,briansherman@example.net,Kelly Walter,(355)715-2154,"{""street"": ""1682 Santos Brooks Apt. 356"", ""city"": ""Danielleside"", ""state"": ""FL"", ""zip_code"": ""52338""}",Bronze
3cfc27fe-b4ad-4080-bd62-7121124e7df5,ahill@example.com,James Jenkins,+1-700-622-3261x38713,"{""street"": ""4943 Patrick Square Suite 788"", ""city"": ""West Sandra"", ""state"": ""MI"", ""zip_code"": ""44639""}",Gold
35810db7-d5df-4475-8a1d-0e409c731caf,franktaylor@example.org,Chase Taylor,669-371-0117x900,"{""street"": ""81851 Fisher Valleys Suite 779"", ""city"": ""Willisville"", ""state"": ""AL"", ""zip_code"": ""25411""}",Platinum
99b4fb7c-d222-43cc-add8-1b9647e47fc4,jacqueline31@example.net,Jason Rodriguez,001-804-281-8552x526,"{""street"": ""8084 Bullock Mission"", ""city"": ""Melindamouth"", ""state"": ""NC"", ""zip_code"": ""48165""}",Silver
13808feb-db62-48e0-91bc-1700adc70758,rachel37@example.org,Richard Kelley,259-905-6928,"{""street"": ""892 Christian Unions"", ""city"": ""Donaldland"", ""state"": ""KY"", ""zip_code"": ""14751""}",Silver
a033212e-28a2-4fa9-a49f-4299b95ceac2,kenneth79@example.org,Thomas White,516-997-3764x5424,"{""street"": ""3657 Rogers Pine Suite 652"", ""city"": ""North Jamesfort"", ""state"": ""MT"", ""zip_code"": ""93268""}",Silver
cbe2644d-a0d5-4a94-85bf-81163995c23c,hsutton@example.net,John Collins,801-397-8284x39385,"{""street"": ""94336 Duncan Light"", ""city"": ""Port Josephview"", ""state"": ""MH"", ""zip_code"": ""07971""}",Platinum
1693e40b-c82b-4d12-becb-7c612274c9a8,christineburton@example.net,Stephanie Hughes,001-207-378-3899x4805,"{""street"": ""63336 Moreno Locks Apt. 812"", ""city"": ""Brucefurt"", ""state"": ""HI"", ""zip_code"": ""28045""}",Gold
fb358881-60b3-4f4d-b0c5-97b3c4f236a3,charleskatherine@example.com,Tina Allen,524-711-9372x578,"{""street"": ""84683 David Village"", ""city"": ""Kimberlychester"", ""state"": ""AK"", ""zip_code"": ""32309""}",Silver
02d592f9-1e8a-4c7c-9bd0-85c13fdf09ab,qrodriguez@example.net,Shelley Harris,772.988.3113x4207,"{""street"": ""83494 April Plains Suite 101"", ""city"": ""Taylorport"", ""state"": ""WI"", ""zip_code"": ""41067""}",Bronze
30ba3d90-e941-4415-ae9c-1376d8ddfd8c,juliehood@example.com,Mrs. Danielle Beltran,+1-401-797-4464x279,"{""street"": ""1346 Helen Pines Suite 598"", ""city"": ""East William"", ""state"": ""WY"", ""zip_code"": ""10174""}",Silver
4efbba7a-42f0-4433-8a40-d65ae43ed1f8,brittanyduke@example.org,Gina Lynch,7548226513,"{""street"": ""080 Walton Square Suite 387"", ""city"": ""Angelamouth"", ""state"": ""NC"", ""zip_code"": ""83722""}",Gold
6a16281b-8039-4066-95d4-576c2f5cf463,rmiles@example.com,Katie Vega,001-344-592-2091x5006,"{""street"": ""211 Ryan Throughway Apt. 529"", ""city"": ""Lake Randyfort"", ""state"": ""WA"", ""zip_code"": ""50777""}",Gold
5bbd4880-56a0-46df-9a9b-c461d9671dbd,nwells@example.com,Tiffany Freeman,703.474.0142,"{""street"": ""9746 Dustin Mission"", ""city"": ""Port Tonyaburgh"", ""state"": ""MI"", ""zip_code"": ""45221""}",Silver
66f20bd8-17c6-46fb-ae79-1554373600a1,djohnson@example.org,Eric Williamson,(608)923-2047x02977,"{""street"": ""2306 Angela Island"", ""city"": ""North Kellyfurt"", ""state"": ""SD"", ""zip_code"": ""48572""}",Gold
9d3422f2-c57e-471f-acb9-c5b69600b91f,theresaroberts@example.org,Richard Costa,890-988-9195,"{""street"": ""144 James Station"", ""city"": ""New Diane"", ""state"": ""CT"", ""zip_code"": ""78066""}",Bronze
40b4c4c4-f8f9-4d3b-ba32-2208c36b6d24,johnrobertson@example.com,Victoria Parker,(590)969-3085x1024,"{""street"": ""90902 Sandoval Canyon Apt. 915"", ""city"": ""Finleyshire"", ""state"": ""GU"", ""zip_code"": ""18710""}",Bronze
e08b3c95-7f54-4d31-ad6c-a27edc3795c8,thomasdaniel@example.net,Sally Nicholson,001-997-678-7752x978,"{""street"": ""9400 Garcia Tunnel Apt. 756"", ""city"": ""North Dana"", ""state"": ""MN"", ""zip_code"": ""92466""}",Bronze
01dfe50e-8943-43c6-bac2-18732541aa99,michaelking@example.com,Linda Caldwell,+1-631-302-5366x9139,"{""street"": ""216 Amber Key Apt. 403"", ""city"": ""Prestonport"", ""state"": ""KS"", ""zip_code"": ""24445""}",Gold
d50928d0-045a-4e74-b7d8-839e5e959eee,abigail65@example.net,Nicole Edwards,001-221-315-0745x24579,"{""street"": ""188 Carter Springs"", ""city"": ""North Zacharymouth"", ""state"": ""AZ"", ""zip_code"": ""39130""}",Platinum
436ce8aa-e161-4dbe-9319-a35401dc0c94,smithchristopher@example.com,Renee Rogers,495.533.9691x198,"{""street"": ""7418 Gardner Spur Apt. 484"", ""city"": ""West Jasontown"", ""state"": ""MA"", ""zip_code"": ""63078""}",Gold
9b470064-5b47-4d14-b5bc-6b9da461acd8,vortiz@example.org,Mark Johnson,(368)335-9279,"{""street"": ""10591 Pierce Spur"", ""city"": ""Nathanielbury"", ""state"": ""DC"", ""zip_code"": ""01901""}",Gold
8de6a517-fa5b-4123-bc7f-8daa17e43288,charlesrodriguez@example.com,Christopher Brown,871.203.8132x044,"{""street"": ""9301 Cobb Wells Apt. 678"", ""city"": ""Michelleside"", ""state"": ""DC"", ""zip_code"": ""18003""}",Bronze
bc4a4edf-bbbf-419c-b666-d56627f7c403,ggutierrez@example.org,Susan Coleman,989-570-6873x92870,"{""street"": ""331 Fry Port Suite 416"", ""city"": ""Reginaberg"", ""state"": ""IL"", ""zip_code"": ""50994""}",Bronze
bc8ede26-3d05-429b-a2e2-192cadbeb562,chandlerjoseph@example.net,Charles Duarte,(710)288-5487x287,"{""street"": ""4118 Allen Forest Apt. 657"", ""city"": ""South Mary"", ""state"": ""MD"", ""zip_code"": ""21089""}",Gold
5a95b0d7-9732-439e-a5cb-53e55feb12af,isaiah30@example.net,Michelle Lewis,9019842022,"{""street"": ""8133 Ibarra Ridge Apt. 547"", ""city"": ""South Christopher"", ""state"": ""AK"", ""zip_code"": ""23425""}",Platinum
96f0ca43-fe54-4d79-9223-c45bfea211b8,timothy57@example.net,Robert Collins,+1-637-213-4159x9059,"{""street"": ""13882 Angela Shoals"", ""city"": ""Lake Karen"", ""state"": ""ID"", ""zip_code"": ""63953""}",Gold
967f8596-b109-4a74-b47f-aafa9d5a53b9,theresa85@example.org,Javier Baker,(881)379-1052,"{""street"": ""72181 Pamela Way"", ""city"": ""Petersonburgh"", ""state"": ""WV"", ""zip_code"": ""47117""}",Platinum
c9583479-89bb-40d5-9cf6-a1ab0c7edb9e,rachael57@example.com,Danielle Hughes,+1-271-820-3023,"{""street"": ""06903 Brown Plains Apt. 386"", ""city"": ""Mitchellside"", ""state"": ""UT"", ""zip_code"": ""89791""}",Gold
9a31fe18-1958-4876-8972-79fc96ecf2da,yhale@example.com,Joseph Jones,575-536-3649x0904,"{""street"": ""613 Young Haven Apt. 829"", ""city"": ""West Garrett"", ""state"": ""WA"", ""zip_code"": ""11694""}",Silver
215b6788-bf44-408a-ac24-d49782d9d71d,zmartin@example.net,Scott Allen,(913)434-4661,"{""street"": ""665 Megan Summit Suite 626"", ""city"": ""Leemouth"", ""state"": ""MN"", ""zip_code"": ""13475""}",Gold
26cc38f8-f664-4a33-bb53-d91798c2b397,maryrogers@example.com,Rebecca Strickland,696-421-3952,"{""street"": ""6538 Christopher Landing"", ""city"": ""Jacksonhaven"", ""state"": ""HI"", ""zip_code"": ""42252""}",Bronze
87419cad-d773-4845-8ff1-fe58b1bd91e4,vhayden@example.org,Howard Newman,299.374.7539,"{""street"": ""49626 Jesse Crest"", ""city"": ""Tuckerburgh"", ""state"": ""PR"", ""zip_code"": ""18943""}",Gold
8b558b75-ce1f-4fff-ad9b-5e4f3d98667d,brian44@example.org,Scott Gutierrez,+1-936-664-7828,"{""street"": ""6080 Turner Mills Apt. 071"", ""city"": ""Lake Dannyview"", ""state"": ""MA"", ""zip_code"": ""02523""}",Bronze
917d8be9-9dc3-42e3-962a-94c8cfdfd973,sean55@example.com,Christopher Gonzalez,7029203367,"{""street"": ""226 Salinas Field Apt. 440"", ""city"": ""South Erinmouth"", ""state"": ""VT"", ""zip_code"": ""32564""}",Silver
f7d101d1-fbda-4886-ab75-37468c9ee4e0,bradshawerik@example.org,Jason Lee,001-740-775-4861,"{""street"": ""52543 Johnson Key Apt. 248"", ""city"": ""Brownview"", ""state"": ""NC"", ""zip_code"": ""26726""}",Platinum
58edfbff-cd4b-4c60-9860-21929b790ef0,kimberly64@example.com,Scott Pittman,001-397-359-0673x64979,"{""street"": ""89320 Sanchez Fort"", ""city"": ""Port Sarahchester"", ""state"": ""HI"", ""zip_code"": ""72287""}",Gold
ccf44d67-5f97-4064-a3a1-2b61e420d26e,velasquezsteven@example.org,Melissa Lopez,392-434-3483,"{""street"": ""377 Meagan Trail"", ""city"": ""Richardsonhaven"", ""state"": ""SD"", ""zip_code"": ""94215""}",Silver
3faf84ac-4a60-48a5-9e30-e9809cbaf591,ylopez@example.com,Olivia Thompson,8462817399,"{""street"": ""4453 Timothy Valleys Apt. 228"", ""city"": ""North Joyce"", ""state"": ""AL"", ""zip_code"": ""94471""}",Gold
969d03ae-e566-4481-8927-db225fdb1e88,arichardson@example.net,Selena Scott,998.255.4969,"{""street"": ""73479 Julie Lake"", ""city"": ""Matthewmouth"", ""state"": ""SD"", ""zip_code"": ""94430""}",Gold
1198aeaf-b2fa-4784-8739-563ede450fe0,wsmith@example.org,David Nelson,618-325-4073x38757,"{""street"": ""2730 Rodriguez Passage Suite 120"", ""city"": ""Rowlandtown"", ""state"": ""AL"", ""zip_code"": ""54257""}",Platinum
ebf1d2cf-a051-42e1-bf59-85cc059f2a5a,wintersrichard@example.org,Jon Moore,(460)726-3829,"{""street"": ""671 Howard Pine Apt. 586"", ""city"": ""Krausefurt"", ""state"": ""NE"", ""zip_code"": ""48513""}",Silver
c4669a79-094b-4478-b73e-d724aca1c9f3,qsmith@example.com,Meredith Cook PhD,876.657.7825x912,"{""street"": ""850 Ashlee Shoals"", ""city"": ""West Darrell"", ""state"": ""SC"", ""zip_code"": ""87412""}",Silver
d051346a-2ebe-4a68-80fb-ae7621cc790a,patrickrodriguez@example.net,Melissa Harper,001-477-868-1570x25187,"{""street"": ""9996 Timothy Divide Suite 844"", ""city"": ""East Sarahville"", ""state"": ""LA"", ""zip_code"": ""62536""}",Platinum
2c6e1d58-eebf-418c-b51e-9270c8d9d2df,keith45@example.com,Timothy Martinez,(257)622-9207x582,"{""street"": ""6315 Anderson Hill Apt. 809"", ""city"": ""South Amanda"", ""state"": ""NV"", ""zip_code"": ""31674""}",Gold
ac4bffe3-1a40-454f-a1f3-5da23cd180c1,amymiller@example.com,Kevin Barnes,630-273-7844x99063,"{""street"": ""26503 Pope Estate"", ""city"": ""Suzanneland"", ""state"": ""FM"", ""zip_code"": ""67293""}",Gold
802956d8-b259-435f-a7c6-18d320d8f502,charles89@example.net,Jeremiah Fisher,(721)717-9924,"{""street"": ""063 Rosales Unions Apt. 581"", ""city"": ""Johnsonburgh"", ""state"": ""IA"", ""zip_code"": ""43095""}",Platinum
9c8f8fbe-74cc-46f7-bbd1-a3d7a53cba78,maryorr@example.com,Jonathan Wang,495.645.0031,"{""street"": ""75012 Shelby Track Apt. 714"", ""city"": ""Richardside"", ""state"": ""AK"", ""zip_code"": ""67525""}",Gold
