order_id,customer_id,order_date,order_total,items,destination,status,estimated_delivery_date,actual_delivery_date
190932f6-40ab-4748-932c-f79681dc5a9e,325988d1-ffff-48db-9b53-848a5188fc65,2025-08-09 14:29:42.352171,419.9,"[{""sku"": ""PROD0071"", ""name"": ""Product 71"", ""price"": 106.49}, {""sku"": ""PROD0042"", ""name"": ""Product 42"", ""price"": 17.11}, {""sku"": ""PROD0040"", ""name"": ""Product 40"", ""price"": 129.56}, {""sku"": ""PROD0033"", ""name"": ""Product 33"", ""price"": 166.74}]","{""lat"": 34.012614, ""lon"": -118.332236, ""address"": ""9796 Joyce Valley Apt. 587""}",shipped,2025-08-10 15:22:57.261771,
c1ae32f1-fb0f-41fc-9087-fb8f1f4a7755,a77f34dc-13f5-4eb4-a4b4-591c4215e6f5,2025-07-29 11:05:34.352171,390.45,"[{""sku"": ""PROD0090"", ""name"": ""Product 90"", ""price"": 193.08}, {""sku"": ""PROD0049"", ""name"": ""Product 49"", ""price"": 197.37}]","{""lat"": 34.194509, ""lon"": -118.354783, ""address"": ""23456 Roberta Island Suite 157""}",shipped,2025-07-30 09:49:16.292871,
9e4793a5-87fb-4397-87d9-1f1d83da984f,37e686a3-30c7-407c-994f-c201987f8ca6,2025-08-02 12:18:43.352171,580.58,"[{""sku"": ""PROD0081"", ""name"": ""Product 81"", ""price"": 147.07}, {""sku"": ""PROD0046"", ""name"": ""Product 46"", ""price"": 41.96}, {""sku"": ""PROD0039"", ""name"": ""Product 39"", ""price"": 193.29}, {""sku"": ""PROD0066"", ""name"": ""Product 66"", ""price"": 198.26}]","{""lat"": 34.059546, ""lon"": -118.577825, ""address"": ""93807 Craig Terrace Apt. 059""}",delivered,2025-08-02 13:54:29.324912,2025-08-02 14:10:29.324912
07cc1be2-66cb-4f95-81e8-146b30a3a680,4e60237e-f47b-4b7b-9522-2b1da7881c47,2025-07-19 15:46:01.352171,440.45,"[{""sku"": ""PROD0099"", ""name"": ""Product 99"", ""price"": 78.24}, {""sku"": ""PROD0033"", ""name"": ""Product 33"", ""price"": 166.74}, {""sku"": ""PROD0017"", ""name"": ""Product 17"", ""price"": 195.47}]","{""lat"": 34.022347, ""lon"": -118.346297, ""address"": ""463 Alicia Expressway""}",delivered,2025-07-20 05:08:25.117707,2025-07-20 05:37:25.117707
495327a7-033b-49c3-a56e-b1d7808a2a28,7f632a74-01f4-4c48-952b-c9fd2010e8f9,2025-09-06 04:22:30.352171,175.96,"[{""sku"": ""PROD0005"", ""name"": ""Product 5"", ""price"": 175.96}]","{""lat"": 34.184863, ""lon"": -118.475374, ""address"": ""60538 Patrick Land""}",delivered,2025-09-07 05:07:19.552509,2025-09-07 05:17:19.552509
44b2a550-e254-490c-871c-a56dc3bbd87f,d5ce2306-c721-4111-a9d0-8681eadfa5d1,2025-08-12 17:02:52.352171,511.63,"[{""sku"": ""PROD0092"", ""name"": ""Product 92"", ""price"": 40.71}, {""sku"": ""PROD0046"", ""name"": ""Product 46"", ""price"": 41.96}, {""sku"": ""PROD0051"", ""name"": ""Product 51"", ""price"": 82.52}, {""sku"": ""PROD0032"", ""name"": ""Product 32"", ""price"": 170.48}, {""sku"": ""PROD0005"", ""name"": ""Product 5"", ""price"": 175.96}]","{""lat"": 34.133221, ""lon"": -118.479676, ""address"": ""831 Ortega Plains Apt. 890""}",delivered,2025-08-13 03:10:10.407490,2025-08-13 03:25:10.407490
83dc41b4-070a-4844-9005-4ff2d23c6405,40b4c4c4-f8f9-4d3b-ba32-2208c36b6d24,2025-07-28 10:07:14.352171,253.42,"[{""sku"": ""PROD0068"", ""name"": ""Product 68"", ""price"": 57.95}, {""sku"": ""PROD0017"", ""name"": ""Product 17"", ""price"": 195.47}]","{""lat"": 34.139759, ""lon"": -118.50508, ""address"": ""5486 Davis Falls""}",shipped,2025-07-29 08:37:57.940658,
feab4e07-c688-438c-8cf6-4a0c0c82ece1,a4db253c-4179-4837-a17b-814d060950a0,2025-08-22 16:47:17.352171,482.35,"[{""sku"": ""PROD0060"", ""name"": ""Product 60"", ""price"": 134.96}, {""sku"": ""PROD0041"", ""name"": ""Product 41"", ""price"": 28.02}, {""sku"": ""PROD0028"", ""name"": ""Product 28"", ""price"": 170.38}, {""sku"": ""PROD0097"", ""name"": ""Product 97"", ""price"": 79.55}, {""sku"": ""PROD0094"", ""name"": ""Product 94"", ""price"": 69.44}]","{""lat"": 34.000802, ""lon"": -118.37771, ""address"": ""77987 Julia Neck Apt. 456""}",delivered,2025-08-22 18:05:48.171172,2025-08-22 17:59:48.171172
f372333a-3a0d-4f99-8e16-c77d417e72f7,758ffbfa-9084-4673-8479-3cf6fe8aaaab,2025-08-23 00:41:52.352171,336.67,"[{""sku"": ""PROD0017"", ""name"": ""Product 17"", ""price"": 195.47}, {""sku"": ""PROD0089"", ""name"": ""Product 89"", ""price"": 64.64}, {""sku"": ""PROD0037"", ""name"": ""Product 37"", ""price"": 42.37}, {""sku"": ""PROD0050"", ""name"": ""Product 50"", ""price"": 34.19}]","{""lat"": 34.189944, ""lon"": -118.563248, ""address"": ""0039 Micheal Place Apt. 205""}",delivered,2025-08-23 20:25:13.698809,2025-08-23 20:28:13.698809
03eec7f2-3c1b-4e4b-9974-bd062b931956,ffae2fc3-b7fe-499e-a4d6-0084be7ad030,2025-07-05 12:07:14.352171,269.19,"[{""sku"": ""PROD0088"", ""name"": ""Product 88"", ""price"": 101.79}, {""sku"": ""PROD0048"", ""name"": ""Product 48"", ""price"": 111.35}, {""sku"": ""PROD0018"", ""name"": ""Product 18"", ""price"": 13.06}, {""sku"": ""PROD0054"", ""name"": ""Product 54"", ""price"": 26.16}, {""sku"": ""PROD0001"", ""name"": ""Product 1"", ""price"": 16.83}]","{""lat"": 34.149641, ""lon"": -118.579645, ""address"": ""330 Parker Flat Apt. 641""}",delivered,2025-07-05 18:06:45.003987,2025-07-05 17:49:45.003987
70b80977-0e2d-4e8f-9c98-4ddb04a7fbfa,6db9b8d0-76fb-4ad5-902b-1d3bd8acab75,2025-09-10 12:38:41.352171,282.53,"[{""sku"": ""PROD0064"", ""name"": ""Product 64"", ""price"": 144.85}, {""sku"": ""PROD0052"", ""name"": ""Product 52"", ""price"": 41.16}, {""sku"": ""PROD0043"", ""name"": ""Product 43"", ""price"": 65.38}, {""sku"": ""PROD0030"", ""name"": ""Product 30"", ""price"": 31.14}]","{""lat"": 34.125261, ""lon"": -118.507194, ""address"": ""648 James Pine Suite 940""}",delivered,2025-09-10 17:39:29.691601,2025-09-10 17:12:29.691601
afdcd340-ac23-4dae-b5ee-54fd1490e111,0492b2c7-97ec-42fa-bfa2-96722199a4ed,2025-07-28 06:24:38.352171,82.98,"[{""sku"": ""PROD0074"", ""name"": ""Product 74"", ""price"": 69.92}, {""sku"": ""PROD0018"", ""name"": ""Product 18"", ""price"": 13.06}]","{""lat"": 34.024672, ""lon"": -118.490192, ""address"": ""92457 Mitchell Garden Suite 438""}",delivered,2025-07-29 06:33:43.762195,2025-07-29 06:11:43.762195
00562c1d-ebf3-4f7b-bd52-d6a8a87eea58,661c0b0c-654d-41a0-8a89-16aed1504402,2025-07-04 18:49:42.352171,461.1,"[{""sku"": ""PROD0001"", ""name"": ""Product 1"", ""price"": 16.83}, {""sku"": ""PROD0088"", ""name"": ""Product 88"", ""price"": 101.79}, {""sku"": ""PROD0034"", ""name"": ""Product 34"", ""price"": 70.05}, {""sku"": ""PROD0060"", ""name"": ""Product 60"", ""price"": 134.96}, {""sku"": ""PROD0002"", ""name"": ""Product 2"", ""price"": 137.47}]","{""lat"": 34.104847, ""lon"": -118.588058, ""address"": ""519 Heather Drive""}",delivered,2025-07-05 12:43:23.929333,2025-07-05 13:10:23.929333
b91a1d88-bec3-47a1-9b71-1ac9e044ef1b,325f44d6-928d-47d8-94c0-3dae93de1c41,2025-07-05 01:09:50.352171,228.99,"[{""sku"": ""PROD0028"", ""name"": ""Product 28"", ""price"": 170.38}, {""sku"": ""PROD0036"", ""name"": ""Product 36"", ""price"": 58.61}]","{""lat"": 34.171048, ""lon"": -118.469715, ""address"": ""684 Linda Road""}",delivered,2025-07-05 04:42:38.025665,2025-07-05 04:54:38.025665
0b1c9b56-8ca4-4415-9017-c2373386cef6,c093f09b-ee71-4318-a2df-92800b23a7ea,2025-08-09 19:22:09.352171,193.71,"[{""sku"": ""PROD0081"", ""name"": ""Product 81"", ""price"": 147.07}, {""sku"": ""PROD0025"", ""name"": ""Product 25"", ""price"": 46.64}]","{""lat"": 34.089715, ""lon"": -118.463983, ""address"": ""24969 Angela Parkway Apt. 214""}",delivered,2025-08-10 01:07:31.227656,2025-08-10 01:19:31.227656
0cccad2f-e107-49d8-b6b5-5b6199dd05fc,98e5bc07-80e1-4652-8f3d-1936ac1ca03f,2025-09-10 23:15:37.352171,484.51,"[{""sku"": ""PROD0029"", ""name"": ""Product 29"", ""price"": 137.44}, {""sku"": ""PROD0099"", ""name"": ""Product 99"", ""price"": 78.24}, {""sku"": ""PROD0065"", ""name"": ""Product 65"", ""price"": 167.36}, {""sku"": ""PROD0084"", ""name"": ""Product 84"", ""price"": 101.47}]","{""lat"": 34.049991, ""lon"": -118.381343, ""address"": ""658 Mitchell Groves""}",shipped,2025-09-12 00:56:52.771375,
4293c2ea-9f70-45ef-8c16-d2e828851a58,8a0f5880-0e08-49b4-b5df-4f3d3613b6ff,2025-08-13 13:31:41.352171,243.87,"[{""sku"": ""PROD0024"", ""name"": ""Product 24"", ""price"": 185.92}, {""sku"": ""PROD0068"", ""name"": ""Product 68"", ""price"": 57.95}]","{""lat"": 34.093208, ""lon"": -118.355949, ""address"": ""5910 Ashley Corners Suite 137""}",delivered,2025-08-13 18:12:23.039600,2025-08-13 17:56:23.039600
b0c96ee0-43b5-463a-b013-a8df7b0dccbe,f82e0de4-18cf-4ad5-8d22-a3e45d52178d,2025-07-02 14:14:24.352171,351.72,"[{""sku"": ""PROD0097"", ""name"": ""Product 97"", ""price"": 79.55}, {""sku"": ""PROD0088"", ""name"": ""Product 88"", ""price"": 101.79}, {""sku"": ""PROD0028"", ""name"": ""Product 28"", ""price"": 170.38}]","{""lat"": 34.110928, ""lon"": -118.407409, ""address"": ""83134 Valerie Port Apt. 150""}",delivered,2025-07-02 22:52:44.448872,2025-07-02 22:22:44.448872
473c8bbb-3537-47b5-b46f-33b0ac9b6afa,f84237bd-6de8-40e6-8c11-b41eb3f48dc0,2025-08-18 22:36:55.352171,173.0,"[{""sku"": ""PROD0011"", ""name"": ""Product 11"", ""price"": 173.0}]","{""lat"": 34.037281, ""lon"": -118.497964, ""address"": ""4873 White Shoal""}",delivered,2025-08-19 23:43:29.816833,2025-08-19 23:51:29.816833
dc298085-f86d-4e50-959d-be2d85aa3be6,564f8b77-ef67-46c9-afd7-36c430c365f7,2025-07-01 19:56:23.352171,608.82,"[{""sku"": ""PROD0090"", ""name"": ""Product 90"", ""price"": 193.08}, {""sku"": ""PROD0029"", ""name"": ""Product 29"", ""price"": 137.44}, {""sku"": ""PROD0006"", ""name"": ""Product 6"", ""price"": 76.75}, {""sku"": ""PROD0065"", ""name"": ""Product 65"", ""price"": 167.36}, {""sku"": ""PROD0050"", ""name"": ""Product 50"", ""price"": 34.19}]","{""lat"": 34.079582, ""lon"": -118.574113, ""address"": ""9811 Monica Unions Apt. 082""}",delivered,2025-07-02 04:34:24.866306,2025-07-02 05:00:24.866306
6bb07795-3f97-4752-8908-dd9bac919f64,dc7d26f5-d096-4edd-a46d-8b0e301cb942,2025-09-16 19:42:38.352171,481.49,"[{""sku"": ""PROD0058"", ""name"": ""Product 58"", ""price"": 30.87}, {""sku"": ""PROD0029"", ""name"": ""Product 29"", ""price"": 137.44}, {""sku"": ""PROD0086"", ""name"": ""Product 86"", ""price"": 51.91}, {""sku"": ""PROD0093"", ""name"": ""Product 93"", ""price"": 104.33}, {""sku"": ""PROD0000"", ""name"": ""Product 0"", ""price"": 156.94}]","{""lat"": 34.125898, ""lon"": -118.589708, ""address"": ""84054 Jennifer Shoals""}",delivered,2025-09-17 00:03:22.405590,2025-09-17 00:09:22.405590
b68c7a3c-c1c7-46b0-9c40-102481c488ed,c7261594-b88a-4288-b4a7-82df7b613f2d,2025-08-11 04:10:55.352171,288.97,"[{""sku"": ""PROD0034"", ""name"": ""Product 34"", ""price"": 70.05}, {""sku"": ""PROD0050"", ""name"": ""Product 50"", ""price"": 34.19}, {""sku"": ""PROD0071"", ""name"": ""Product 71"", ""price"": 106.49}, {""sku"": ""PROD0099"", ""name"": ""Product 99"", ""price"": 78.24}]","{""lat"": 34.10614, ""lon"": -118.512648, ""address"": ""3211 Campos Squares""}",delivered,2025-08-11 23:09:10.981702,2025-08-11 23:28:10.981702
bcd683c3-b991-4103-9534-0fe442f0626f,0f49953f-018b-439d-8e3a-d6b3785e0113,2025-08-31 09:03:58.352171,95.88,"[{""sku"": ""PROD0009"", ""name"": ""Product 9"", ""price"": 95.88}]","{""lat"": 34.02275, ""lon"": -118.417124, ""address"": ""6401 Conner Key Suite 554""}",delivered,2025-08-31 13:58:33.884169,2025-08-31 13:53:33.884169
bc89ac71-0654-48f6-ab94-fa3208b08698,b720e306-bd4e-43e8-8a25-5babe9632892,2025-09-09 18:56:29.352171,495.2,"[{""sku"": ""PROD0041"", ""name"": ""Product 41"", ""price"": 28.02}, {""sku"": ""PROD0060"", ""name"": ""Product 60"", ""price"": 134.96}, {""sku"": ""PROD0019"", ""name"": ""Product 19"", ""price"": 120.14}, {""sku"": ""PROD0051"", ""name"": ""Product 51"", ""price"": 82.52}, {""sku"": ""PROD0040"", ""name"": ""Product 40"", ""price"": 129.56}]","{""lat"": 34.073271, ""lon"": -118.441375, ""address"": ""74485 Carla Junctions Apt. 691""}",delivered,2025-09-10 19:41:42.685702,2025-09-10 20:00:42.685702
229bc20a-3a21-42ff-a3c6-2026a16e097a,32886b2c-3677-42dc-ade9-2e98cf5ef37b,2025-07-28 16:39:32.352171,16.83,"[{""sku"": ""PROD0001"", ""name"": ""Product 1"", ""price"": 16.83}]","{""lat"": 34.143906, ""lon"": -118.425855, ""address"": ""8250 Warren Stravenue""}",processing,,
2700827a-8b4d-4544-8693-8a912072be45,87d9d377-f99f-484c-9419-fcbb415a849a,2025-07-04 12:45:07.352171,447.79,"[{""sku"": ""PROD0054"", ""name"": ""Product 54"", ""price"": 26.16}, {""sku"": ""PROD0071"", ""name"": ""Product 71"", ""price"": 106.49}, {""sku"": ""PROD0023"", ""name"": ""Product 23"", ""price"": 131.1}, {""sku"": ""PROD0085"", ""name"": ""Product 85"", ""price"": 184.04}]","{""lat"": 34.103554, ""lon"": -118.39893, ""address"": ""50599 Duke Forks""}",delivered,2025-07-05 11:13:57.027001,2025-07-05 10:52:57.027001
d8e379f6-f060-4c23-a5ca-a3c3c8fe82b5,172f4b2f-24d5-46a6-b688-d64cedbe6edd,2025-07-14 01:46:00.352171,454.05,"[{""sku"": ""PROD0028"", ""name"": ""Product 28"", ""price"": 170.38}, {""sku"": ""PROD0048"", ""name"": ""Product 48"", ""price"": 111.35}, {""sku"": ""PROD0027"", ""name"": ""Product 27"", ""price"": 41.31}, {""sku"": ""PROD0010"", ""name"": ""Product 10"", ""price"": 118.37}, {""sku"": ""PROD0073"", ""name"": ""Product 73"", ""price"": 12.64}]","{""lat"": 34.06163, ""lon"": -118.445648, ""address"": ""044 Douglas Canyon Suite 904""}",delivered,2025-07-14 23:52:16.725694,2025-07-15 00:22:16.725694
d4a6fff8-f1f4-46ee-b205-3a8160b662de,bef54ca0-28f6-4697-b5a0-d2e961169db8,2025-08-18 07:43:44.352171,134.96,"[{""sku"": ""PROD0060"", ""name"": ""Product 60"", ""price"": 134.96}]","{""lat"": 34.134751, ""lon"": -118.519408, ""address"": ""4371 Christian Center""}",delivered,2025-08-18 22:20:12.274179,2025-08-18 21:57:12.274179
c18a0e09-547b-46c3-b412-bccd5c1fcaff,e9f94636-4ff9-4a03-8594-597e7d7b05b8,2025-07-09 07:07:33.352171,404.4,"[{""sku"": ""PROD0050"", ""name"": ""Product 50"", ""price"": 34.19}, {""sku"": ""PROD0026"", ""name"": ""Product 26"", ""price"": 189.92}, {""sku"": ""PROD0047"", ""name"": ""Product 47"", ""price"": 149.42}, {""sku"": ""PROD0058"", ""name"": ""Product 58"", ""price"": 30.87}]","{""lat"": 34.178581, ""lon"": -118.549063, ""address"": ""08363 John Road Apt. 959""}",delivered,2025-07-10 02:07:31.715204,2025-07-10 01:52:31.715204
49a15fb5-ef71-408f-bddc-1ed08f7b692f,8c9e4f0d-e1fd-494a-a49e-d9cdcc362af6,2025-08-20 03:29:03.352171,301.6,"[{""sku"": ""PROD0073"", ""name"": ""Product 73"", ""price"": 12.64}, {""sku"": ""PROD0009"", ""name"": ""Product 9"", ""price"": 95.88}, {""sku"": ""PROD0090"", ""name"": ""Product 90"", ""price"": 193.08}]","{""lat"": 34.000562, ""lon"": -118.394957, ""address"": ""97253 Hayes Burgs""}",delivered,2025-08-20 23:37:07.639343,2025-08-20 23:15:07.639343
6081bf41-b177-4807-b477-0b33192b39cf,0630c88f-fd4a-4d71-b755-df929a8d9175,2025-09-14 21:25:39.352171,65.38,"[{""sku"": ""PROD0043"", ""name"": ""Product 43"", ""price"": 65.38}]","{""lat"": 34.021948, ""lon"": -118.564352, ""address"": ""410 Ashley Mountains Suite 942""}",processing,,
68b3e38b-bea3-41c5-9c60-602ea3ab1f60,bd336a67-cef1-4acc-817d-15ab1adca055,2025-07-26 23:46:55.352171,218.1,"[{""sku"": ""PROD0071"", ""name"": ""Product 71"", ""price"": 106.49}, {""sku"": ""PROD0091"", ""name"": ""Product 91"", ""price"": 111.61}]","{""lat"": 34.078073, ""lon"": -118.530034, ""address"": ""79412 Jacobs Burg""}",delivered,2025-07-27 07:27:37.448405,2025-07-27 07:53:37.448405
39d3fd46-9b23-4019-be05-42b641298382,0ba40e7c-a4a4-4462-81d9-044d66831c1a,2025-09-21 06:22:56.352171,399.96,"[{""sku"": ""PROD0026"", ""name"": ""Product 26"", ""price"": 189.92}, {""sku"": ""PROD0014"", ""name"": ""Product 14"", ""price"": 64.11}, {""sku"": ""PROD0082"", ""name"": ""Product 82"", ""price"": 145.93}]","{""lat"": 34.178873, ""lon"": -118.362503, ""address"": ""814 Maddox Falls Apt. 842""}",delivered,2025-09-21 11:34:16.782939,2025-09-21 11:58:16.782939
b55ac711-7217-4021-8280-2b733adeb043,65e87e9a-8abe-4893-ab1f-16d6ddea4c6e,2025-09-20 23:44:40.352171,356.68,"[{""sku"": ""PROD0084"", ""name"": ""Product 84"", ""price"": 101.47}, {""sku"": ""PROD0074"", ""name"": ""Product 74"", ""price"": 69.92}, {""sku"": ""PROD0002"", ""name"": ""Product 2"", ""price"": 137.47}, {""sku"": ""PROD0031"", ""name"": ""Product 31"", ""price"": 47.82}]","{""lat"": 34.105609, ""lon"": -118.457931, ""address"": ""0872 Soto Roads Apt. 786""}",delivered,2025-09-21 05:56:24.733513,2025-09-21 05:57:24.733513
e458493f-9af3-4c23-b5cb-c9918b6c2aff,fd51c49e-a644-4a51-8e18-408291d91328,2025-09-04 13:59:54.352171,17.75,"[{""sku"": ""PROD0055"", ""name"": ""Product 55"", ""price"": 17.75}]","{""lat"": 34.060723, ""lon"": -118.544103, ""address"": ""23367 Zuniga Branch Apt. 458""}",delivered,2025-09-05 10:49:59.931416,2025-09-05 10:40:59.931416
0bc0e0a1-9344-46f3-8471-406fa4114d18,e209f3e2-b0ce-476f-b440-e4ae97029c23,2025-09-05 03:22:33.352171,225.48,"[{""sku"": ""PROD0076"", ""name"": ""Product 76"", ""price"": 193.17}, {""sku"": ""PROD0062"", ""name"": ""Product 62"", ""price"": 32.31}]","{""lat"": 34.154333, ""lon"": -118.364936, ""address"": ""351 Jason Forks Suite 005""}",delivered,2025-09-05 06:11:41.560336,2025-09-05 06:31:41.560336
c0cc162b-1508-464f-8f48-59cd6a1c413f,c7261594-b88a-4288-b4a7-82df7b613f2d,2025-08-10 03:17:36.352171,512.41,"[{""sku"": ""PROD0015"", ""name"": ""Product 15"", ""price"": 37.21}, {""sku"": ""PROD0085"", ""name"": ""Product 85"", ""price"": 184.04}, {""sku"": ""PROD0045"", ""name"": ""Product 45"", ""price"": 118.16}, {""sku"": ""PROD0011"", ""name"": ""Product 11"", ""price"": 173.0}]","{""lat"": 34.19702, ""lon"": -118.555165, ""address"": ""14722 Angela Fields""}",shipped,2025-08-10 08:06:42.369820,
0208ae70-a14b-4d39-b40d-4944fb464c9f,bd6c932a-b392-43ac-be5d-bfa54f1eb433,2025-08-29 15:16:33.352171,120.14,"[{""sku"": ""PROD0019"", ""name"": ""Product 19"", ""price"": 120.14}]","{""lat"": 34.020651, ""lon"": -118.493736, ""address"": ""420 Leah Ports""}",shipped,2025-08-30 03:58:20.388177,
e3120fee-9686-4574-852a-4db12e5b16a9,2243d25e-8b1c-4cc9-8ac2-358e26379d34,2025-09-20 06:30:56.352171,483.65,"[{""sku"": ""PROD0089"", ""name"": ""Product 89"", ""price"": 64.64}, {""sku"": ""PROD0077"", ""name"": ""Product 77"", ""price"": 89.07}, {""sku"": ""PROD0011"", ""name"": ""Product 11"", ""price"": 173.0}, {""sku"": ""PROD0000"", ""name"": ""Product 0"", ""price"": 156.94}]","{""lat"": 34.168147, ""lon"": -118.401899, ""address"": ""99661 Harris Port Suite 279""}",delivered,2025-09-20 19:17:36.884872,2025-09-20 19:35:36.884872
f2f3cbc7-5a2d-4cdc-a059-1b66fb370555,d373dd44-0fbb-4584-bcce-afef86ec447a,2025-09-27 13:36:19.352171,207.49,"[{""sku"": ""PROD0034"", ""name"": ""Product 34"", ""price"": 70.05}, {""sku"": ""PROD0029"", ""name"": ""Product 29"", ""price"": 137.44}]","{""lat"": 34.131451, ""lon"": -118.558369, ""address"": ""6395 Justin Pike""}",shipped,2025-09-28 15:00:55.865893,
5ac71a93-dd0b-42c8-b9ae-d1da7e1733be,36aee2c0-b821-41a5-afa3-8bee8f926e6f,2025-09-24 04:21:05.352171,232.79,"[{""sku"": ""PROD0042"", ""name"": ""Product 42"", ""price"": 17.11}, {""sku"": ""PROD0048"", ""name"": ""Product 48"", ""price"": 111.35}, {""sku"": ""PROD0093"", ""name"": ""Product 93"", ""price"": 104.33}]","{""lat"": 34.041296, ""lon"": -118.451956, ""address"": ""0633 Nicole Pass""}",delivered,2025-09-25 06:06:38.008150,2025-09-25 06:03:38.008150
eb9e2385-cd39-4a72-96a5-1da4195dc56d,dc7d26f5-d096-4edd-a46d-8b0e301cb942,2025-08-12 20:07:34.352171,289.45,"[{""sku"": ""PROD0068"", ""name"": ""Product 68"", ""price"": 57.95}, {""sku"": ""PROD0032"", ""name"": ""Product 32"", ""price"": 170.48}, {""sku"": ""PROD0095"", ""name"": ""Product 95"", ""price"": 61.02}]","{""lat"": 34.094095, ""lon"": -118.34558, ""address"": ""59520 Henderson Ferry Apt. 668""}",delivered,2025-08-13 02:04:12.657953,2025-08-13 01:37:12.657953
5578df80-488a-43ce-b486-576dd33dd38b,1db44d59-c2b6-4b91-b2ab-a9cf75d88138,2025-08-14 05:50:04.352171,170.48,"[{""sku"": ""PROD0032"", ""name"": ""Product 32"", ""price"": 170.48}]","{""lat"": 34.100476, ""lon"": -118.437598, ""address"": ""8093 Abbott Village""}",delivered,2025-08-14 17:01:54.944920,2025-08-14 17:10:54.944920
108f4d91-3753-4105-8259-fa881a35db51,843aa295-d075-4c66-a15c-c1b4ac2c52b1,2025-07-12 10:32:58.352171,381.39,"[{""sku"": ""PROD0017"", ""name"": ""Product 17"", ""price"": 195.47}, {""sku"": ""PROD0024"", ""name"": ""Product 24"", ""price"": 185.92}]","{""lat"": 34.042854, ""lon"": -118.515379, ""address"": ""406 Ramirez Parkways""}",delivered,2025-07-13 04:03:36.638828,2025-07-13 04:12:36.638828
5560b4d7-ac7f-43ea-93ac-6e1126cc75dd,cb4a2866-631b-4cfb-82b5-6476df2a34b6,2025-09-01 09:02:36.352171,328.65,"[{""sku"": ""PROD0042"", ""name"": ""Product 42"", ""price"": 17.11}, {""sku"": ""PROD0010"", ""name"": ""Product 10"", ""price"": 118.37}, {""sku"": ""PROD0076"", ""name"": ""Product 76"", ""price"": 193.17}]","{""lat"": 34.073985, ""lon"": -118.531909, ""address"": ""0817 Rachael Bypass""}",delivered,2025-09-02 04:08:14.726607,2025-09-02 03:55:14.726607
a78b54a9-07e2-4504-9deb-2fe9b5d679be,cc7ab509-151a-425d-beff-5e17424142ea,2025-07-23 11:37:41.352171,172.38,"[{""sku"": ""PROD0025"", ""name"": ""Product 25"", ""price"": 46.64}, {""sku"": ""PROD0092"", ""name"": ""Product 92"", ""price"": 40.71}, {""sku"": ""PROD0078"", ""name"": ""Product 78"", ""price"": 85.03}]","{""lat"": 34.046667, ""lon"": -118.451135, ""address"": ""2168 Smith Wells""}",delivered,2025-07-23 19:44:01.943311,2025-07-23 19:16:01.943311
92065b8b-24fc-4664-8481-c4fd90cd74c7,8b558b75-ce1f-4fff-ad9b-5e4f3d98667d,2025-09-13 10:39:50.352171,181.61,"[{""sku"": ""PROD0078"", ""name"": ""Product 78"", ""price"": 85.03}, {""sku"": ""PROD0007"", ""name"": ""Product 7"", ""price"": 96.58}]","{""lat"": 34.04125, ""lon"": -118.431256, ""address"": ""441 Johnson Courts Apt. 205""}",delivered,2025-09-14 03:41:29.315043,2025-09-14 04:03:29.315043
777e1d8d-3201-4adb-a4e4-8d552838f26c,717ccaf7-e0a9-424f-9bbe-c400ec6c63f8,2025-08-16 18:07:01.352171,488.61,"[{""sku"": ""PROD0098"", ""name"": ""Product 98"", ""price"": 133.57}, {""sku"": ""PROD0017"", ""name"": ""Product 17"", ""price"": 195.47}, {""sku"": ""PROD0056"", ""name"": ""Product 56"", ""price"": 159.57}]","{""lat"": 34.042022, ""lon"": -118.533394, ""address"": ""438 Ramsey Plaza""}",delivered,2025-08-16 22:55:39.308219,2025-08-16 23:22:39.308219
27939329-e6ee-45a9-96ec-fea012adcbc1,2ef9c8d4-d605-4769-b915-02e040360526,2025-07-02 01:17:02.352171,483.89,"[{""sku"": ""PROD0087"", ""name"": ""Product 87"", ""price"": 30.44}, {""sku"": ""PROD0003"", ""name"": ""Product 3"", ""price"": 190.44}, {""sku"": ""PROD0088"", ""name"": ""Product 88"", ""price"": 101.79}, {""sku"": ""PROD0089"", ""name"": ""Product 89"", ""price"": 64.64}, {""sku"": ""PROD0007"", ""name"": ""Product 7"", ""price"": 96.58}]","{""lat"": 34.007468, ""lon"": -118.39488, ""address"": ""85048 Wang Ridge Suite 490""}",shipped,2025-07-02 16:20:00.095879,
dfa54afe-2127-4f09-ac7b-f0f6b29faad8,35411446-b7e5-4365-8d76-19a1afeb3298,2025-08-13 03:26:38.352171,163.54,"[{""sku"": ""PROD0012"", ""name"": ""Product 12"", ""price"": 33.39}, {""sku"": ""PROD0086"", ""name"": ""Product 86"", ""price"": 51.91}, {""sku"": ""PROD0099"", ""name"": ""Product 99"", ""price"": 78.24}]","{""lat"": 34.048061, ""lon"": -118.562901, ""address"": ""72865 Hall Corner Apt. 384""}",processing,,
